Encounter_number,Range_ft,Camera_number,Camera_Confidence_level,Preprocess_time_ms,Inference_time_ms,Postprocess_time_ms
encounter_34252,579.1884911268969,4,0,0,0,0
encounter_34260,461.4589818720158,5,0.7943832874298096,2.2960901260375977,10.382413864135742,0.6535053253173828
encounter_34270,1225.0141093800407,1,0.4280197322368622,2.2270679473876953,10.49351692199707,0.6554126739501953
encounter_34279,317.0941421488368,5,0.8486456871032715,2.1314620971679688,11.764287948608398,0.9045600891113281
encounter_34297,1215.664746392376,5,0,0,0,0
encounter_34298,468.26926949787793,3,0.7920109033584595,2.129197120666504,11.932849884033203,1.2041330337524414
encounter_34319,973.8200893231794,1,0.8009694218635559,2.2797584533691406,10.934591293334961,0.7163286209106445
encounter_34339,1322.488756904492,2,0.28062599897384644,2.1761655807495117,12.218832969665527,0.954747200012207
encounter_34347,912.3767367339234,2,0,0,0,0
encounter_34365,643.4534122819834,1,0,0,0,0
encounter_34369,1059.3536529131143,2,0,0,0,0
encounter_34375,746.1094689168297,5,0.8667965531349182,2.138495445251465,11.619925498962402,0.6432533264160156
encounter_34378,1247.8425001690005,4,0,0,0,0
encounter_34379,693.3958629986319,3,0.7380828261375427,2.2521018981933594,12.622237205505371,1.0315179824829102
encounter_34400,550.6626970802967,5,0.8258389830589294,2.2308826446533203,10.444283485412598,0.7690191268920898
encounter_34401,205.10483875650115,3,0.9407954216003418,2.2929906845092773,12.3671293258667,3.324270248413086
encounter_34406,817.5130062355242,3,0,0,0,0
encounter_34416,891.1514184973034,2,0.8209478259086609,2.1573305130004883,10.427474975585938,0.7674694061279297
encounter_34438,652.6829758057756,4,0,0,0,0
encounter_34486,470.5196387719826,5,0,0,0,0
encounter_34493,568.5259259833474,5,0.8572915196418762,2.1414756774902344,10.39588451385498,0.644683837890625
encounter_34512,590.8399831176268,2,0.5332493782043457,2.2025108337402344,10.483503341674805,0.9666681289672852
encounter_34515,1458.5143808155922,2,0,0,0,0
encounter_34555,501.3280276286255,2,0,0,0,0
encounter_34566,1611.8430021105075,4,0,0,0,0
encounter_34574,1174.8466889299054,2,0,0,0,0
encounter_34584,1314.6445462222855,4,0,0,0,0
encounter_34590,1103.7923742233108,2,0,0,0,0
encounter_34596,1143.814495042546,5,0.8054892420768738,2.214789390563965,15.268445014953613,0.9899139404296875
encounter_34601,376.14340378318553,5,0.9034619331359863,2.129673957824707,11.12973690032959,0.7264614105224609
encounter_34606,1011.5591563449107,4,0.6459875106811523,2.3059844970703125,10.755062103271484,0.9092092514038086
encounter_34616,396.8261639944649,4,0.8401031494140625,2.148151397705078,12.159347534179688,0.7069110870361328
encounter_34632,1096.1023696811117,5,0,0,0,0
encounter_34649,532.7320612002775,1,0,0,0,0
encounter_34658,488.6847933295818,4,0,0,0,0
encounter_34671,645.4579292968338,2,0,0,0,0
encounter_34686,580.424953168478,5,0.858490526676178,2.206563949584961,10.682225227355957,0.8132457733154297
encounter_34687,1315.2513542673912,4,0.7310867309570312,2.1959543228149414,10.901808738708496,0.6396770477294922
encounter_34688,1142.5643697128849,2,0,0,0,0
encounter_34695,1701.8935528820384,3,0,0,0,0
encounter_34702,567.8130367121594,5,0,0,0,0
encounter_34705,674.8285964890723,5,0,0,0,0
encounter_34734,291.24308954247556,5,0.922938883304596,2.2405385971069336,10.736227035522461,0.6654262542724609
encounter_34738,1390.716738402059,4,0.4031236469745636,2.1866559982299805,15.287995338439941,1.0237693786621094
encounter_34746,1028.3398454328697,5,0.8457682728767395,2.1725893020629883,10.525941848754883,0.7634162902832031
encounter_34750,1280.3825834487534,2,0,0,0,0
encounter_34767,209.32355890598353,1,0.9342066049575806,3.2224655151367188,11.420845985412598,0.6463527679443359
encounter_34785,385.62423374736306,4,0,0,0,0
encounter_34841,718.263383330108,5,0.8640009760856628,2.34830379486084,15.18702507019043,0.6355047225952148
encounter_34848,1435.8500077491774,4,0,0,0,0
encounter_34877,1074.1230927238278,2,0,0,0,0
encounter_34892,1121.700494939802,3,0.45506569743156433,2.174258232116699,10.462164878845215,0.8521080017089844
encounter_34895,242.80134698403393,1,0.9363413453102112,2.224445343017578,14.977812767028809,1.1935234069824219
encounter_34900,835.2100520001151,4,0,0,0,0
encounter_34902,1210.692785495487,3,0.4095306992530823,2.284526824951172,15.47551155090332,1.1779069900512695
encounter_34905,830.4290360792819,2,0.8418119549751282,2.2439956665039062,10.53321361541748,0.7742643356323242
encounter_34908,621.4696034418005,3,0.8215866684913635,2.135157585144043,11.4821195602417,1.1192560195922852
encounter_34958,1047.621063236918,1,0.7912191152572632,2.1092891693115234,10.649681091308594,0.6287097930908203
encounter_34969,1224.3163344374711,2,0,0,0,0
encounter_34980,776.4020725395156,3,0.8249814510345459,2.2693872451782227,10.870099067687988,1.074075698852539
encounter_34984,846.8289460369405,2,0.8679773807525635,3.3233165740966797,10.466694831848145,0.6715059280395508
encounter_35005,1117.0830578434918,3,0,0,0,0
encounter_35020,543.6243772296352,3,0,0,0,0
encounter_35034,1466.9956407642198,5,0.44295841455459595,2.2481679916381836,15.12753963470459,0.9472370147705078
encounter_35047,1021.5304686166161,5,0,0,0,0
encounter_35059,413.13741693755884,3,0,0,0,0
encounter_35061,698.673246131659,4,0,0,0,0
encounter_35064,581.8408187363448,1,0.7774069905281067,2.1675825119018555,11.720657348632812,1.0930299758911133
encounter_35066,912.9018344577863,3,0.798427402973175,2.1142959594726562,10.63084602355957,0.6964206695556641
encounter_35090,346.3710186354222,3,0,0,0,0
encounter_35091,1077.8073614757836,5,0,0,0,0
encounter_35095,1171.9489450230847,5,0,0,0,0
encounter_35101,874.2365911252779,2,0.720339298248291,2.180933952331543,10.595321655273438,0.7715225219726562
encounter_35119,719.297754406562,1,0,0,0,0
encounter_35120,1248.490683304366,2,0,0,0,0
encounter_35148,1150.1465315453913,5,0.4773010015487671,2.391934394836426,10.730743408203125,0.8064508438110352
encounter_35153,815.055996149891,3,0,0,0,0
encounter_35165,859.6884948880695,4,0.8301082253456116,2.1257400512695312,10.37132740020752,0.8370876312255859
encounter_35188,1009.0970316277073,3,0,0,0,0
encounter_35195,1247.2817200430254,1,0.6914651989936829,2.48563289642334,11.196255683898926,0.8584260940551758
encounter_35197,1377.8788546421058,4,0.2761375606060028,2.3245811462402344,15.004396438598633,1.0296106338500977
encounter_35223,1289.6183917140656,1,0.4476555287837982,2.166748046875,15.323162078857422,0.8273124694824219
encounter_35238,813.8746804535137,1,0.8235613107681274,2.2993087768554688,11.727452278137207,1.0199546813964844
encounter_35262,881.7867724096393,5,0.7556205987930298,2.128005027770996,12.386798858642578,1.2133121490478516
encounter_35265,262.90453092399986,5,0,0,0,0
encounter_35274,1489.2497345813326,5,0.5960157513618469,2.3169517517089844,12.368917465209961,0.7252693176269531
encounter_35292,850.9897141918265,5,0.7869588136672974,2.349972724914551,15.256047248840332,1.1436939239501953
encounter_35311,1168.8011692895898,5,0.47279974818229675,2.165555953979492,11.369585990905762,1.0808706283569336
encounter_35315,1043.1354937774138,3,0,0,0,0
encounter_35331,873.0169121604524,4,0,0,0,0
encounter_35342,942.0871370698943,5,0,0,0,0
encounter_35344,805.32799763713,1,0.7830873727798462,2.126932144165039,14.947772026062012,1.1783838272094727
encounter_35371,1067.3683511626195,5,0.7984132766723633,2.1544694900512695,10.5363130569458,0.7271766662597656
encounter_35380,972.6783776113273,1,0.6561710834503174,2.361774444580078,14.890193939208984,0.7966756820678711
encounter_35390,834.4056639266435,2,0.7213170528411865,2.177119255065918,15.097379684448242,1.007676124572754
encounter_35429,950.6391447359057,5,0.5730847120285034,2.227306365966797,12.190937995910645,0.7383823394775391
encounter_35436,1003.3510391355949,1,0.2704518139362335,2.552628517150879,12.660980224609375,1.558542251586914
encounter_35448,1201.8548699564944,5,0.7190362215042114,2.105116844177246,11.558175086975098,0.7817745208740234
encounter_35458,800.6071326389198,1,0,0,0,0
encounter_35467,1240.5494770975563,1,0.5749297738075256,2.159595489501953,12.305021286010742,0.6492137908935547
encounter_35470,230.73775017746962,1,0,0,0,0
encounter_35490,1190.4836980814434,1,0,0,0,0
encounter_35491,1555.8334403201175,2,0.45169612765312195,3.2085180282592773,10.432958602905273,0.6426572799682617
encounter_35571,1115.5937776389876,5,0.34513458609580994,2.4733543395996094,12.537121772766113,2.4608373641967773
encounter_35577,668.9619931641041,3,0,0,0,0
encounter_35582,1026.7652756305818,3,0.30015307664871216,2.1407604217529297,12.504220008850098,0.8699893951416016
encounter_35607,1114.5261993154588,2,0.7631070613861084,2.326488494873047,11.645913124084473,1.129150390625
encounter_35616,720.421330230566,4,0.8383678197860718,2.217888832092285,12.16137409210205,0.8308887481689453
encounter_35620,152.1644401017702,1,0.9390575885772705,2.22623348236084,12.328505516052246,0.9086132049560547
encounter_35636,754.5853298150014,4,0,0,0,0
encounter_35644,1331.8690718578537,3,0,0,0,0
encounter_35652,816.4991743441298,5,0,0,0,0
encounter_35663,1415.6399791313368,2,0,0,0,0
encounter_35678,965.1888017563326,4,0,0,0,0
encounter_35701,880.1146901259749,5,0.46091228723526,2.3545026779174805,10.52236557006836,0.7940530776977539
encounter_35710,1193.7876633319395,4,0,0,0,0
encounter_35723,530.824761229618,2,0.8629325032234192,2.100229263305664,10.778069496154785,0.8662939071655273
encounter_35726,1010.1940687152934,3,0,0,0,0
encounter_35738,1491.9931536557601,5,0,0,0,0
encounter_35762,945.5920230560963,2,0,0,0,0
encounter_35792,516.4085202498646,2,0.8835762143135071,2.3223161697387695,12.08341121673584,1.0396242141723633
encounter_35807,1190.7118052005364,2,0.7915360331535339,2.352476119995117,11.339068412780762,1.100778579711914
encounter_35823,117.91604102740608,5,0,0,0,0
encounter_35831,867.4614600273816,2,0.7387208342552185,2.187013626098633,10.837197303771973,1.088857650756836
encounter_35832,824.4976487158663,5,0.7274739146232605,2.1505355834960938,10.892271995544434,1.0033845901489258
encounter_35853,882.198465042853,2,0.8740749359130859,2.191901206970215,11.887311935424805,0.6353855133056641
encounter_35872,989.0002274456098,2,0,0,0,0
encounter_35884,597.880013494325,2,0.8125603199005127,2.418637275695801,12.298226356506348,0.8170604705810547
encounter_35888,767.3430292580327,3,0,0,0,0
encounter_35901,1220.739362756742,5,0.3861560523509979,2.193570137023926,15.298604965209961,0.9415149688720703
encounter_35903,611.6694883910665,5,0.8819530010223389,2.1709203720092773,11.107087135314941,0.6307363510131836
encounter_35912,1242.5923869175745,4,0,0,0,0
encounter_35926,1348.592750367371,3,0,0,0,0
encounter_35927,1339.9722610977065,3,0.4533725082874298,2.2253990173339844,11.85297966003418,1.0312795639038086
encounter_35929,1368.444436189765,2,0.8199099898338318,2.2939443588256836,11.94155216217041,0.865936279296875
encounter_35936,526.6230058428126,2,0,0,0,0
encounter_35938,781.0003060493732,1,0.8382869362831116,2.135753631591797,10.478973388671875,0.7776021957397461
encounter_35946,1220.28215439383,5,0,0,0,0
encounter_35981,1028.2962848561276,2,0.7589617371559143,2.4340152740478516,10.303616523742676,0.7942914962768555
encounter_35990,563.3982125575103,4,0.8246350884437561,2.2084712982177734,10.549187660217285,0.6743669509887695
encounter_36008,389.44303988264835,5,0,0,0,0
encounter_36012,513.251129511344,1,0,0,0,0
encounter_36016,1042.685394248812,5,0.6675673127174377,2.4566650390625,14.579057693481445,1.0983943939208984
encounter_36030,1075.1005825761065,5,0.7555695176124573,2.2448301315307617,11.725425720214844,0.7883310317993164
encounter_36049,855.7800390576814,2,0.7396970391273499,2.122163772583008,11.948585510253906,0.6371736526489258
encounter_36054,1354.436672549588,5,0,0,0,0
encounter_36074,1141.8269471272176,2,0.7272400259971619,2.1550655364990234,10.931611061096191,0.7054805755615234
encounter_36079,892.344496099523,3,0.7347919344902039,2.4139881134033203,14.840245246887207,1.3190507888793945
encounter_36080,1047.1541141940754,3,0.3472953736782074,2.102971076965332,10.47205924987793,1.3011693954467773
encounter_36089,783.4685052580295,2,0.854282557964325,2.2984743118286133,15.058636665344238,1.1993646621704102
encounter_36090,603.4430785210462,2,0.8394243121147156,2.13778018951416,12.04228401184082,0.7479190826416016
encounter_36091,1399.6697827365297,5,0,0,0,0
encounter_36108,552.7412928780633,1,0.5593861937522888,2.3043155670166016,10.660171508789062,0.7416009902954102
encounter_36122,833.248219503897,2,0.8183521032333374,2.2867918014526367,12.230634689331055,3.448963165283203
encounter_36144,160.005971240457,4,0,0,0,0
encounter_36184,1973.400809888165,2,0.5207107663154602,2.139925956726074,15.150904655456543,1.0762214660644531
encounter_36187,1282.3297619968446,2,0.5283874869346619,2.3044347763061523,10.478734970092773,0.6647109985351562
encounter_36192,272.68127156769316,4,0.9078220725059509,2.1365880966186523,12.26198673248291,0.937342643737793
encounter_36201,324.5394920877664,3,0,0,0,0
encounter_36211,426.47138079559545,4,0,0,0,0
encounter_36215,1336.8553851566053,3,0,0,0,0
encounter_36225,973.1811172526064,5,0,0,0,0
encounter_36230,1112.4718719427972,2,0,0,0,0
encounter_36242,542.4551799255952,4,0.8549439907073975,2.3369789123535156,10.535240173339844,0.7338523864746094
encounter_36255,316.97459489608633,3,0,0,0,0
encounter_36260,580.8160043902435,4,0,0,0,0
encounter_36267,1197.7080619581718,4,0,0,0,0
encounter_36280,1450.0814362815502,2,0.7490289211273193,2.242565155029297,12.224912643432617,1.0529756546020508
encounter_36306,1470.653894950766,5,0,0,0,0
encounter_36310,294.39909022722054,3,0.843281090259552,2.218961715698242,12.517929077148438,1.068115234375
encounter_36332,1646.1918953663198,3,0,0,0,0
encounter_36343,599.0310268793697,5,0,0,0,0
encounter_36344,1115.4515639878675,2,0,0,0,0
encounter_36365,805.7101301819106,4,0.8115672469139099,2.3304224014282227,10.54692268371582,0.990748405456543
encounter_36366,1252.5863911808058,2,0,0,0,0
encounter_36380,1185.1797756375659,5,0.7323870062828064,2.2013187408447266,15.269041061401367,0.7457733154296875
encounter_36385,880.0025667593194,1,0.8332396745681763,2.2536516189575195,10.806083679199219,0.8153915405273438
encounter_36411,637.1368015883529,5,0,0,0,0
encounter_36419,1036.4690663567503,2,0,0,0,0
encounter_36421,1516.0059201583379,3,0.32682090997695923,2.3289918899536133,11.530876159667969,0.6796121597290039
encounter_36446,596.156852673577,2,0.8687494993209839,2.3157596588134766,10.343074798583984,0.811457633972168
encounter_36492,1237.321185986202,3,0,0,0,0
encounter_36498,1432.052070204892,5,0,0,0,0
encounter_36499,921.8121364616032,5,0.6858968734741211,2.3897886276245117,11.947870254516602,1.0950565338134766
encounter_36501,1099.5642685995338,1,0,0,0,0
encounter_36514,575.6879290348091,5,0.5097827315330505,2.2649765014648438,11.487483978271484,0.6968975067138672
encounter_36519,1039.6208968551628,4,0,0,0,0
encounter_36526,441.1154656001689,2,0.8613619208335876,2.140164375305176,11.411309242248535,1.337289810180664
encounter_36578,1256.4226542356387,4,0,0,0,0
encounter_36580,721.5674064558583,5,0.3885844945907593,2.138972282409668,11.075973510742188,0.719904899597168
encounter_36583,1684.9927248969313,2,0,0,0,0
encounter_36597,155.00405542243985,1,0.9220368266105652,2.1491050720214844,10.663628578186035,1.1751651763916016
encounter_36603,844.7554587425034,5,0.7798234820365906,2.3158788681030273,15.146613121032715,1.1254549026489258
encounter_36619,1147.7012192795469,2,0,0,0,0
encounter_36620,587.5775804775008,3,0,0,0,0
encounter_36636,1003.1757432313864,5,0.8277792930603027,2.1092891693115234,11.442780494689941,0.7447004318237305
encounter_36646,942.4285436658035,1,0.8776747584342957,2.123594284057617,11.957287788391113,0.6744861602783203
encounter_36658,541.1322706940776,4,0.7419466972351074,2.225518226623535,11.408805847167969,1.086592674255371
encounter_36672,1410.961406431236,4,0,0,0,0
encounter_36682,679.5167236936161,5,0.8519559502601624,2.092719078063965,11.121511459350586,0.6214380264282227
encounter_36690,334.6719393589448,4,0,0,0,0
encounter_36704,888.0409975455908,3,0,0,0,0
encounter_36737,808.2004562738744,4,0,0,0,0
encounter_36753,380.6219996994111,5,0.8238955736160278,2.288699150085449,14.855265617370605,1.0083913803100586
encounter_36760,1455.1967332105733,5,0,0,0,0
encounter_36770,1119.9821993344954,2,0,0,0,0
encounter_36777,1167.0493358816536,2,0.5219156742095947,2.4378299713134766,15.047550201416016,1.3409852981567383
encounter_36785,422.9387222608862,5,0.9306789636611938,2.140641212463379,14.656662940979004,0.7908344268798828
encounter_36808,485.6858158871495,4,0,0,0,0
encounter_36823,520.6774388213488,1,0,0,0,0
encounter_36825,1046.5634858181863,2,0.7068386077880859,2.161383628845215,10.464787483215332,0.7736682891845703
encounter_36834,1181.7088750233122,5,0,0,0,0
encounter_36835,1312.613457772759,4,0,0,0,0
encounter_36858,367.1742723818714,2,0,0,0,0
encounter_36860,170.53580888046923,3,0.8603595495223999,2.13468074798584,14.433860778808594,1.1507272720336914
encounter_36868,1023.6913274472713,2,0,0,0,0
encounter_36869,334.1804482200123,5,0,0,0,0
encounter_36871,702.0634358678523,3,0,0,0,0
encounter_36890,726.7498356008418,5,0,0,0,0
encounter_36898,403.2790550671821,3,0.9229891300201416,2.1784305572509766,10.43546199798584,0.7749795913696289
encounter_36905,1030.0638549365517,5,0,0,0,0
encounter_36911,519.6127368373789,1,0,0,0,0
encounter_36923,1338.1902198175535,2,0.44478869438171387,2.1746158599853516,15.485882759094238,1.0986328125
encounter_36925,642.357908339582,1,0.8227009177207947,2.1654367446899414,10.363578796386719,0.6676912307739258
encounter_36941,864.7893575860362,2,0.6267191767692566,2.1924972534179688,10.71321964263916,0.6951093673706055
encounter_36942,367.7139968258656,5,0.8664380311965942,2.129197120666504,11.586666107177734,1.0029077529907227
encounter_36944,524.7156414594949,5,0,0,0,0
encounter_36958,855.4656673080864,3,0,0,0,0
encounter_36966,1356.64492651086,5,0.36848804354667664,2.261638641357422,15.287280082702637,1.1243820190429688
encounter_36983,705.0906411864809,3,0.5599356889724731,2.512693405151367,12.05754280090332,0.6526708602905273
encounter_37000,383.4702633305537,5,0,0,0,0
encounter_37018,1052.5569683719798,5,0,0,0,0
encounter_37040,984.5920890953976,3,0,0,0,0
encounter_37054,1134.8965020063515,2,0.7113259434700012,2.147793769836426,12.554645538330078,1.0644197463989258
encounter_37059,604.3934357876212,4,0.40366214513778687,2.1952390670776367,12.312889099121094,0.9486675262451172
encounter_37080,736.420523229304,4,0.8362466096878052,2.3175477981567383,14.285445213317871,1.1191368103027344
encounter_37117,791.2276912631636,4,0.7467184066772461,2.1480321884155273,14.711380004882812,1.1281967163085938
encounter_37122,290.1783586014337,4,0.9170321226119995,2.251267433166504,15.237092971801758,0.973820686340332
encounter_37160,1345.0802355675046,2,0.5218037962913513,2.2450685501098633,15.39468765258789,0.6320476531982422
encounter_37191,759.9333057076351,2,0,0,0,0
encounter_37217,1547.8248465410888,4,0.5617210268974304,2.4319887161254883,10.35010814666748,0.7966756820678711
encounter_37232,1321.5194138002828,5,0,0,0,0
encounter_37277,1389.5876467570351,2,0,0,0,0
encounter_37280,743.9905167550977,4,0,0,0,0
encounter_37295,482.00083393540206,4,0.8800855875015259,2.222418785095215,14.562368392944336,0.9583234786987305
encounter_37308,764.9185318048056,4,0.8114432692527771,2.1501779556274414,15.117287635803223,1.037001609802246
encounter_37310,840.4794452121844,1,0.8057016134262085,2.087116241455078,10.590434074401855,0.6403923034667969
encounter_37314,379.63838594507257,5,0,0,0,0
encounter_37316,619.417613268554,2,0.8309744596481323,2.156376838684082,15.27094841003418,0.9436607360839844
encounter_37343,1298.0727721224243,5,0.4851108193397522,2.147674560546875,10.739445686340332,0.7712841033935547
encounter_37373,745.3444922391534,2,0.8164135217666626,2.1764039993286133,15.25115966796875,0.7271766662597656
encounter_37414,751.6239152474213,1,0,0,0,0
encounter_37441,541.8109811092361,2,0,0,0,0
encounter_37469,1117.503428824315,2,0.6540903449058533,2.1767616271972656,11.254310607910156,0.7437467575073242
encounter_37473,588.0850485615251,1,0,0,0,0
encounter_37513,1387.35038905919,2,0.33199983835220337,2.0962953567504883,10.71631908416748,0.6414651870727539
encounter_37517,844.7559515886821,3,0.4720616936683655,2.624630928039551,12.679338455200195,1.1185407638549805
encounter_37540,820.9257188786576,2,0.8766348958015442,2.27963924407959,14.751195907592773,1.1386871337890625
encounter_37547,381.86998221792294,5,0.8881235718727112,2.344846725463867,15.178680419921875,1.1296272277832031
encounter_37557,1529.538956031146,3,0.3416781723499298,2.318859100341797,14.915823936462402,1.1311769485473633
encounter_37559,291.09375023303596,1,0,0,0,0
encounter_37600,662.1379127487943,2,0,0,0,0
encounter_37602,703.7805081293204,2,0.8493486642837524,2.407550811767578,10.325193405151367,0.7499456405639648
encounter_37631,1303.0992255812926,2,0.5675883293151855,2.1167993545532227,14.225602149963379,1.068711280822754
encounter_37655,870.4537569609225,1,0,0,0,0
encounter_37656,1039.070906500379,5,0,0,0,0
encounter_37660,420.7807086378127,5,0,0,0,0
encounter_37670,338.23108820818885,4,0,0,0,0
encounter_37675,1001.7973836832217,4,0.2636956572532654,2.216458320617676,15.23590087890625,0.8115768432617188
encounter_37683,1095.0726547666964,5,0,0,0,0
encounter_37687,1504.600180798132,3,0.4544406831264496,2.266049385070801,15.232205390930176,1.0640621185302734
encounter_37695,1100.6581159165921,2,0.5156063437461853,2.3522377014160156,10.643601417541504,0.7469654083251953
encounter_37706,1583.0731520021561,1,0,0,0,0
encounter_37710,573.6766803257015,5,0.906004011631012,2.155423164367676,10.51795482635498,0.7698535919189453
encounter_37712,437.67887485905106,2,0,0,0,0
encounter_37730,881.5057121355584,3,0.7840112447738647,2.191901206970215,10.585904121398926,0.6633996963500977
encounter_37731,257.557792941887,3,0.9487679600715637,2.2684335708618164,10.48886775970459,0.655055046081543
encounter_37735,1318.3261906945268,3,0.5355010032653809,2.102971076965332,10.837078094482422,0.7774829864501953
encounter_37770,1391.6121477116471,5,0.25831592082977295,2.1578073501586914,14.53244686126709,0.8213520050048828
encounter_37772,1205.8587539460632,2,0,0,0,0
encounter_37793,1469.485498449478,2,0.29060304164886475,2.2329092025756836,11.81936264038086,0.8082389831542969
encounter_37809,512.554572338511,2,0.8679988384246826,2.171158790588379,10.566115379333496,0.6425380706787109
encounter_37810,880.821207745931,1,0.7207085490226746,2.157449722290039,11.237025260925293,0.6786584854125977
encounter_37816,1005.5509810570529,2,0.7997655272483826,2.1954774856567383,11.398077011108398,0.6244182586669922
encounter_37822,1139.4991261331775,2,0,0,0,0
encounter_37824,871.4655482270625,4,0.6987961530685425,2.1620988845825195,14.746785163879395,1.0124444961547852
encounter_37827,1053.5229233398832,3,0.8150373697280884,2.2003650665283203,15.18404483795166,1.119375228881836
encounter_37839,1028.0577475839823,1,0,0,0,0
encounter_37863,792.2434590690226,2,0.7588929533958435,2.12705135345459,15.374422073364258,0.9069442749023438
encounter_37889,735.6989390389773,1,0.8781395554542542,2.4461746215820312,13.395547866821289,1.7690658569335938
encounter_37892,420.4219166075206,2,0,0,0,0
encounter_37899,1050.6770091767316,1,0.6197381019592285,2.1827220916748047,11.47449016571045,0.6451606750488281
encounter_37914,1398.5880194729818,5,0,0,0,0
encounter_37919,658.175346791141,1,0.6405695676803589,2.2422075271606445,12.392282485961914,0.903010368347168
encounter_37933,1395.4718189600808,5,0.269879013299942,2.246260643005371,10.933399200439453,0.7163286209106445
encounter_37941,532.37024533928,2,0,0,0,0
encounter_37980,808.1687627567901,1,0,0,0,0
encounter_37985,1804.0617371675733,4,0,0,0,0
encounter_37988,634.7330833853857,2,0.8585598468780518,2.3020505905151367,15.3883695602417,1.0112524032592773
encounter_37991,1349.471867718078,4,0,0,0,0
encounter_37999,1172.95347162106,2,0,0,0,0
encounter_38006,966.3780768852165,1,0,0,0,0
encounter_38017,1293.1765093210088,4,0,0,0,0
encounter_38029,1124.679442233158,5,0,0,0,0
encounter_38072,625.1699302534696,2,0.813954770565033,2.2330284118652344,10.395288467407227,0.7073879241943359
encounter_38119,784.2421832407368,3,0.2987756133079529,2.108335494995117,15.421032905578613,1.031041145324707
encounter_38144,826.6691274074368,2,0.7997484803199768,2.273678779602051,15.038847923278809,0.8314847946166992
encounter_38167,1367.8541948532145,5,0,0,0,0
encounter_38172,1157.068937952435,5,0,0,0,0
encounter_38179,1340.9227526697962,5,0.6479699015617371,2.2252798080444336,15.317082405090332,1.002192497253418
encounter_38184,1371.4031575453682,1,0.3491228520870209,2.542853355407715,15.188455581665039,1.2738704681396484
encounter_38189,488.95615740280823,5,0.8879968523979187,2.215743064880371,10.352849960327148,0.8119344711303711
encounter_38192,566.5154823517237,4,0.8570998907089233,2.226591110229492,10.952949523925781,0.6184577941894531
encounter_38196,196.30619080094183,5,0,0,0,0
encounter_38208,1115.386830196007,4,0,0,0,0
encounter_38217,1248.7552135789858,2,0.755896806716919,2.2084712982177734,10.867834091186523,0.6412267684936523
encounter_38232,1108.0046089897248,5,0.7918675541877747,2.3734569549560547,11.186718940734863,0.9046792984008789
encounter_38233,1250.772505479498,2,0.7470510601997375,2.1817684173583984,15.118241310119629,0.9981393814086914
encounter_38234,548.4865860045201,5,0.8163655996322632,2.2956132888793945,10.539770126342773,0.6986856460571289
encounter_38275,768.4596217710779,5,0,0,0,0
encounter_38278,776.9403857594627,1,0.8654490113258362,2.332925796508789,10.580301284790039,0.7494688034057617
encounter_38284,416.6274735797898,2,0.8584213852882385,2.2356510162353516,11.093974113464355,0.6607770919799805
encounter_38287,696.1486971292641,3,0,0,0,0
encounter_38288,826.7205860895892,5,0.7808640599250793,2.2040605545043945,11.989235877990723,0.7717609405517578
encounter_38311,997.3115398300743,5,0.7583143711090088,2.2777318954467773,15.247225761413574,1.2280941009521484
encounter_38315,1426.5327735961152,5,0.6947951316833496,2.246975898742676,12.343168258666992,1.027226448059082
encounter_38319,821.7855714978526,4,0,0,0,0
encounter_38355,1358.3919311628458,5,0,0,0,0
encounter_38358,1199.8081184400094,4,0,0,0,0
encounter_38371,837.8246724788917,2,0,0,0,0
encounter_38398,1396.266924952603,2,0,0,0,0
encounter_38399,1641.754312863054,1,0,0,0,0
encounter_38406,456.9860785263388,5,0,0,0,0
encounter_38416,1385.9317520949025,5,0,0,0,0
encounter_38439,572.7644990960398,3,0.4194749593734741,2.288222312927246,12.21323013305664,0.9455680847167969
encounter_38453,589.3836131523678,2,0,0,0,0
encounter_38459,1027.7715237365617,5,0.82735276222229,2.6198625564575195,10.539889335632324,0.6685256958007812
encounter_38481,140.22851017857124,4,0,0,0,0
encounter_38487,1378.722276230194,2,0,0,0,0
encounter_38499,822.3477893439442,3,0.8293858170509338,2.160191535949707,15.031814575195312,1.0513067245483398
encounter_38506,1424.8367789121965,5,0.31767240166664124,2.3415088653564453,11.814475059509277,0.6347894668579102
encounter_38533,1248.0259910112427,5,0.5952090620994568,2.1436214447021484,14.708161354064941,1.3036727905273438
encounter_38540,403.8072453185203,2,0.8438913226127625,2.138853073120117,11.493086814880371,0.6746053695678711
encounter_38547,711.5712808608872,2,0.8049117922782898,2.1734237670898438,10.821104049682617,1.1802911758422852
encounter_38565,1148.6879002507283,5,0.8302283883094788,2.185821533203125,10.671138763427734,0.7325410842895508
encounter_38583,1253.2780499226071,4,0.7411657571792603,2.24459171295166,15.315771102905273,1.1143684387207031
encounter_38593,291.4025572513022,1,0,0,0,0
encounter_38621,992.3544587186796,4,0.7875733971595764,2.118349075317383,15.396714210510254,0.7210969924926758
encounter_38641,827.9443912219355,4,0.8249014616012573,2.374410629272461,15.32590389251709,0.9572505950927734
encounter_38642,1157.8290924393511,1,0.37217265367507935,2.0864009857177734,11.419296264648438,0.6208419799804688
encounter_38647,2699.7809168571252,1,0,0,0,0
encounter_38663,1424.665644659676,5,0.5778478384017944,2.1810531616210938,10.271906852722168,0.7878541946411133
encounter_38668,744.4398298656961,4,0.6852778792381287,2.1921396255493164,12.155413627624512,0.6422996520996094
